Day,Date,BSE100,BSE200,BSE500,BSEMidCap,BSESmallCap,BSE100 returns,BSE200 returns,BSE500 returns,BSEMidCap returns,BSESmallCap returns
Friday,2018-08-17,11747.65039,4928.330078,15495.20996,16306.44043,16866.21094,0.008493681304,0.008870026203,0.00875347623,0.008824696029,0.009375486036
Monday,2018-08-20,11841.08984,4966.52002,15605.90039,16476.84961,16890.10938,0.00795388413,0.007749063353,0.007143525663,0.01045042177,0.001416941842
Tuesday,2018-08-21,11863.62012,4976.330078,15639.67969,16562.98047,16946.96094,0.00190272013,0.001975237784,0.002164521057,0.005227386426,0.003365967545
Thursday,2018-08-23,11892.37988,4985.560059,15663.76953,16595.48047,16922.7207,0.002424197649,0.001854776684,0.001540302645,0.001962207228,-0.001430359112
Friday,2018-08-24,11870,4975.080078,15629.20996,16552.74023,16864.42969,-0.001881867231,-0.002102066945,-0.002206338004,-0.002575414438,-0.003444541279
Monday,2018-08-27,12002.09961,5030.899902,15796.41016,16730.25977,16982.14063,0.01112886352,0.01121988453,0.01069793038,0.01072448051,0.006979835201
Tuesday,2018-08-28,12035.7002,5043.259766,15838.83984,16671.30078,17043.38086,0.002799559335,0.002456789887,0.002686033065,-0.00352409292,0.003606154921
Wednesday,2018-08-29,12009.13965,5034.740234,15816.48047,16750.44922,17052.66992,-0.002206813859,-0.001689290736,-0.001411679784,0.004747586349,0.0005450244923
Thursday,2018-08-30,12003.94043,5034.319824,15819.65039,16822.88086,17099.56055,-0.0004329385911,-0.00008350182541,0.0002004187977,0.004324161045,0.002749752984
Friday,2018-08-31,12016.96973,5040.97998,15846.2002,16881.33008,17193.19922,0.001085418582,0.001322950514,0.001678280452,0.003474388274,0.005476086343
Monday,2018-09-03,11920.04981,5003.52002,15737.53027,16804.76953,17164.40039,-0.008065254567,-0.007431086842,-0.006857791056,-0.004535220248,-0.001675012872
Tuesday,2018-09-04,11806.32031,4947.560059,15548.65039,16367.29004,16815.06055,-0.009541025567,-0.01118411854,-0.01200187556,-0.02603305503,-0.02035258046
Wednesday,2018-09-05,11760.92969,4927.140137,15485.84961,16267.40039,16727.75977,-0.003844603467,-0.004127271171,-0.00403898592,-0.00610300482,-0.005191820734
Thursday,2018-09-06,11822.87988,4952.089844,15563.12012,16317.17969,16804.2207,0.005267456879,0.005063729934,0.004989749477,0.003060064842,0.004570900769
Friday,2018-09-07,11894.69043,4984.419922,15659.96973,16504.85938,16896.94922,0.006073862775,0.006528572586,0.006223020143,0.0115019687,0.005518168421
Monday,2018-09-10,11732.87012,4916.569824,15451.73047,16227.83984,16716.93945,-0.01360441543,-0.01361243616,-0.01329755188,-0.01678411997,-0.01065338883
Tuesday,2018-09-11,11565.91016,4847.02002,15234.38965,16006.49023,16488.00977,-0.01423010383,-0.01414600148,-0.01406579156,-0.01364011552,-0.01369447324
Wednesday,2018-09-12,11651.98047,4880.529785,15325.84961,16089.4502,16443.39063,0.007441723895,0.006913477737,0.006003519806,0.005182895738,-0.002706156815
Friday,2018-09-14,11805.54004,4945.330078,15528.44043,16349.96973,16670.92969,0.0131788386,0.01327730715,0.01321889652,0.01619194732,0.0138377215
Monday,2018-09-17,11670.9502,4891.97998,15376.69043,16225.83984,16663.16016,-0.01140056614,-0.01078797515,-0.009772391547,-0.007592056258,-0.0004660525924
Tuesday,2018-09-18,11566.44043,4844.419922,15218,15983.63965,16412.36914,-0.008954692481,-0.009722046737,-0.01032019411,-0.01492681996,-0.01505062771
Wednesday,2018-09-19,11520.01953,4820.950195,15139.04004,15867.83984,16250.95996,-0.004013412794,-0.004844692941,-0.005188589828,-0.00724489619,-0.009834605755
Friday,2018-09-21,11406.65039,4766.310059,14945.38965,15595.62988,15763.09961,-0.009841054497,-0.01133389348,-0.01279145768,-0.0171548215,-0.03002040195
Monday,2018-09-24,11200.53027,4676.819824,14654.49023,15221.19043,15333.75977,-0.01807017073,-0.01877557983,-0.01946415763,-0.0240092547,-0.02723701877
Tuesday,2018-09-25,11305.99023,4714.569824,14751.49023,15276.57031,15220.99023,0.009415622069,0.008071724253,0.006619131643,0.00363834092,-0.007354330685
Wednesday,2018-09-26,11296.96973,4712.52002,14745.99023,15341.48047,15239.54004,-0.0007978513882,-0.0004347807067,-0.0003728436866,0.004249000835,0.001218699291
Thursday,2018-09-27,11208.40039,4666.77002,14590.83008,15005.16992,14939.75,-0.007840097134,-0.009708181569,-0.01052219265,-0.021921649,-0.01967185619
Friday,2018-09-28,11140.99023,4631.600098,14445.88965,14763.2002,14430.67969,-0.006014253386,-0.007536244951,-0.009933665816,-0.01612575674,-0.03407488813
Monday,2018-10-01,11226.62012,4664.160156,14533.54981,14840.74023,14395.23047,0.007686021461,0.00702998042,0.006068173171,0.005252250796,-0.002456517694
Wednesday,2018-10-03,11076.16992,4603.740234,14365.42969,14676.48047,14424.41016,-0.01340120164,-0.0129540839,-0.01156772586,-0.01106816489,0.002027038752
Thursday,2018-10-04,10819.08008,4501.089844,14047.34961,14392.53027,14126.16016,-0.02321107764,-0.02229717247,-0.02214205122,-0.01934729519,-0.02067675535
Friday,2018-10-05,10538.49023,4384.660156,13689.96973,14003.80957,13840.25977,-0.02593472346,-0.02586699933,-0.02544108959,-0.02700850321,-0.02023907323
Monday,2018-10-08,10549.58984,4380.600098,13652.66992,13724.87012,13562.62012,0.001053244797,-0.0009259686853,-0.002724608654,-0.01991882627,-0.02006029183
Tuesday,2018-10-09,10494.87012,4358.299805,13585.36035,13703.34961,13501.9502,-0.005186904973,-0.005090693627,-0.004930139701,-0.001567993709,-0.004473318538
Wednesday,2018-10-10,10688.67969,4446.600098,13882.34961,14282.76953,13997.86035,0.01846707656,0.02026026133,0.02186097773,0.04228308673,0.03672877937
Thursday,2018-10-11,10459.48047,4352.459961,13596.82031,13948.32031,13800.41016,-0.02144317415,-0.0211712623,-0.02056779349,-0.02341627226,-0.01410574081
Friday,2018-10-12,10694.41992,4451.149902,13906.09961,14286.21973,14159.42969,0.02246186612,0.02267452013,0.02274644314,0.02422509754,0.02601513476
Monday,2018-10-15,10742.42969,4470.700195,13978.4502,14374.41016,14353.41016,0.004489235541,0.004392189306,0.005202795322,0.006173111689,0.01369973751
Tuesday,2018-10-16,10832.20996,4509.669922,14111.62988,14538.08008,14594.28027,0.008357538526,0.008716694321,0.009527499694,0.01138620077,0.01678138556
Wednesday,2018-10-17,10674.76953,4441.339844,13887.25977,14214.23047,14271.16016,-0.01453446994,-0.01515190229,-0.01589965949,-0.02227595447,-0.02214018808
Friday,2018-10-19,10534.92969,4382.060059,13704.74023,14058.29981,14082.91992,-0.01310003365,-0.01334727517,-0.0131429485,-0.01097003882,-0.01319025488
Monday,2018-10-22,10481.05957,4354.560059,13602.86035,13958.90039,13804.87988,-0.005113476937,-0.006275587196,-0.00743391544,-0.007070515023,-0.0197430676
Tuesday,2018-10-23,10380.87012,4313.859863,13470.5,13834.5,13637.16992,-0.00955909556,-0.009346568987,-0.009730332194,-0.008911904701,-0.01214859973
Wednesday,2018-10-24,10462.69043,4348.779785,13578.40039,13965.75,13738.32031,0.007881835439,0.008094820673,0.008010125088,0.009487151686,0.007417256703
Thursday,2018-10-25,10353.24023,4305.25,13443.57031,13884.83984,13603.37012,-0.01046099956,-0.01000965493,-0.00992974696,-0.005793470455,-0.009822903161
Friday,2018-10-26,10266.12012,4273.189941,13352.53027,13870.15039,13597.63965,-0.008414767557,-0.00744673573,-0.006772013528,-0.001057948825,-0.0004212537003
Monday,2018-10-29,10502.70996,4370.759766,13655.88965,14258.21973,13877.78027,0.02304569177,0.02283301851,0.02271924301,0.02797874061,0.02060215061
Tuesday,2018-10-30,10474.36035,4363.069824,13647.09961,14387.62988,14008.04981,-0.0026992662,-0.001759406239,-0.0006436812412,0.009076178685,0.009386914727
Wednesday,2018-10-31,10661.71973,4440.160156,13881.70996,14612.58984,14201.37012,0.01788742928,0.0176688284,0.01719122427,0.01563565103,0.01380065838
Thursday,2018-11-01,10661.28027,4446.330078,13915.75,14773.07031,14355.50977,-0.00004121849112,0.001389571949,0.002452150355,0.01098234274,0.01085385767
Friday,2018-11-02,10825.29981,4512.220215,14112.75977,14888.73047,14464.67969,0.01538460071,0.01481899361,0.01415732318,0.007829121339,0.007604740044
Monday,2018-11-05,10803.49023,4502.669922,14081.57031,14819.23047,14423.59961,-0.002014686002,-0.002116539651,-0.002210018487,-0.004667960115,-0.00284002694
Tuesday,2018-11-06,10796.41992,4495.930176,14062.78027,14728.08984,14415.4502,-0.0006544468361,-0.001496833238,-0.001334371067,-0.006150159429,-0.0005650052844
Wednesday,2018-11-07,10873.58008,4528.410156,14170.33008,14846.83984,14586.71973,0.007146828353,0.007224307035,0.007647834065,0.008062824256,0.01188096991
Friday,2018-11-09,10871.29004,4531.799805,14185.40039,14944.2002,14671.84961,-0.0002106058891,0.0007485295906,0.001063511571,0.006557648702,0.005836122279
Monday,2018-11-12,10758.26953,4485.490234,14042.74023,14807.54981,14549.45996,-0.01039623721,-0.01021880334,-0.01005682999,-0.009144041713,-0.008341801017
Tuesday,2018-11-13,10852.58008,4521.569824,14146.16992,14853.54004,14578.29004,0.008766330843,0.008043622462,0.007365349519,0.003105863603,0.001981522344
Wednesday,2018-11-14,10850.69043,4521.569824,14143.54981,14881.9502,14547.74023,-0.0001741198854,0,-0.0001852169184,0.001912686129,-0.002095568816
Thursday,2018-11-15,10887.75,4538.109863,14193.11035,14992.48047,14548.04004,0.003415411235,0.003658030207,0.003504108987,0.007427136129,0.00002060869903
Friday,2018-11-16,10946.32031,4559.649902,14249.66016,14997.80957,14485.87988,0.005379468669,0.004746478082,0.003984314122,0.0003554515219,-0.004272751507
Monday,2018-11-19,11028.84961,4592.089844,14346.05957,15049.79004,14538.65039,0.007539455969,0.007114568596,0.006765032213,0.003465870783,0.003642892971
Tuesday,2018-11-20,10921.59961,4548.25,14208.29981,14896.38965,14405.54981,-0.009724495645,-0.009546817569,-0.009602620101,-0.01019285914,-0.009154947428
Wednesday,2018-11-21,10883.54004,4535.640137,14173.58984,14991.12012,14414.49023,-0.003484798139,-0.002772464794,-0.002442936204,0.006359290555,0.0006206233096
Thursday,2018-11-22,10807.19043,4504.5,14079.46973,14880.33984,14350.83008,-0.007015144863,-0.006865654254,-0.006640527281,-0.007389726659,-0.004416399677
Monday,2018-11-26,10902.73047,4540.640137,14178.53027,14889.88965,14329.08008,0.008840414224,0.008023118437,0.007035814693,0.0006417736492,-0.001515591773
Tuesday,2018-11-27,10947.58984,4559.279785,14237.42969,14937.91016,14390.79004,0.00411450784,0.004105070527,0.004154127323,0.003225041362,0.004306623988
Wednesday,2018-11-28,10973.09961,4567.100098,14250.62012,14862.62012,14321.44043,0.002330172245,0.001715251831,0.0009264614672,-0.00504019901,-0.004819027295
Thursday,2018-11-29,11104.12988,4617.640137,14396.33008,14955.15039,14352.87988,0.01194104443,0.01106611152,0.0102248154,0.006225703762,0.002195271499
Friday,2018-11-30,11119.16992,4626.509766,14429,15039.34961,14427.16016,0.001354454618,0.001920814255,0.002269322794,0.005630115231,0.005175287512
Monday,2018-12-03,11146.2002,4638.970215,14469.78027,15107.83008,14494.08984,0.002430962041,0.002693271955,0.002826271398,0.004553419648,0.004639144451
Tuesday,2018-12-04,11126.84961,4632.339844,14454.30957,15097.59961,14514.21973,-0.001736070558,-0.001429276476,-0.001069173112,-0.0006771634276,0.001388834361
Wednesday,2018-12-05,11023.07031,4589.410156,14315.91992,14913.59961,14337.90039,-0.009326925737,-0.009267387421,-0.009574282973,-0.01218736784,-0.01214804125
Thursday,2018-12-06,10834.65039,4512.589844,14080.70996,14684.23047,14143.29981,-0.01709323398,-0.01673860243,-0.01642995779,-0.01537986442,-0.01357246003
Friday,2018-12-07,10922.49023,4544.669922,14170.58008,14717.49023,14104.65039,0.008107307282,0.007109017019,0.006382499196,0.002264998501,-0.00273270174
Monday,2018-12-10,10715.61035,4458.180176,13904.17969,14446.46973,13845.7002,-0.01894072466,-0.0190310292,-0.01879954021,-0.0184148585,-0.01835920656
Tuesday,2018-12-11,10802.04004,4497.620117,14033.21973,14669.36035,14058.75977,0.008065773874,0.008846645816,0.009280665446,0.01542872578,0.01538813978
Wednesday,2018-12-12,11001.36035,4582.850098,14306.94043,15040.83008,14404.01953,0.01845209879,0.01895001774,0.0195051959,0.02532283079,0.02455833698
Thursday,2018-12-13,11061.98047,4608.939941,14390.83984,15163.58984,14497.69043,0.005510238559,0.005692929605,0.005864245428,0.008161767625,0.006503108372
Friday,2018-12-14,11077.83008,4616.350098,14412.03027,15192.83984,14501.75977,0.001432800396,0.001607779033,0.001472494325,0.001928962753,0.0002806888462
Monday,2018-12-17,11167.54004,4652.560059,14515.94043,15257.76953,14540.04004,0.008098152739,0.007843850711,0.007209959877,0.004273703316,0.002639698258
Tuesday,2018-12-18,11191.41016,4663.410156,14553.09961,15289.90039,14605.51953,0.002137455511,0.002332070272,0.002559887882,0.002105868747,0.004503391313
Wednesday,2018-12-19,11265.95996,4696.490234,14661.08008,15519.4502,14764.58008,0.006661341058,0.007093538182,0.007419757501,0.01501316582,0.01089044109
Thursday,2018-12-20,11248.71973,4689.819824,14642.71973,15530.54004,14781.66992,-0.001530293917,-0.001420296789,-0.001252319058,0.0007145768605,0.001157489066
Friday,2018-12-21,11047.69043,4609.140137,14401.2002,15253,14633.62012,-0.0178713049,-0.01720315279,-0.01649417147,-0.01787059814,-0.01001576958
Monday,2018-12-24,10958.98047,4570.649902,14279.65039,15170.55957,14466.40039,-0.008029728979,-0.008350849368,-0.008440255556,-0.005404866584,-0.01142709245
Wednesday,2018-12-26,11015.49023,4590.810059,14334.40039,15169.66992,14436.48047,0.00515647967,0.00441078565,0.003834127482,-0.00005864318952,-0.002068235303
Thursday,2018-12-27,11059.19043,4609.02002,14390.12012,15218.29004,14481.87012,0.003967158891,0.003966611723,0.003887133642,0.003205087537,0.003144093887
Friday,2018-12-28,11152.40039,4648.52002,14516.04004,15360.20996,14605.69043,0.008428280586,0.008570151535,0.008750442592,0.009325615403,0.008550022129
Monday,2018-12-31,11161.01953,4653.680176,14540.38965,15438.4502,14706.69043,0.0007728506598,0.001110064274,0.001677427861,0.005093695998,0.006915113016
Tuesday,2019-01-01,11079.00977,4617.919922,14432.40039,15232.15039,14658.2002,-0.007347873532,-0.007684295578,-0.007426847739,-0.01336272795,-0.003297154464
Wednesday,2019-01-02,11079.00977,4617.919922,14432.40039,15232.15039,14658.2002,0,0,0,0,0
Thursday,2019-01-03,10961.26953,4570.830078,14290.84961,15075.92969,14572.67969,-0.01062732523,-0.01019719804,-0.009807847356,-0.01025598461,-0.005834311773
Friday,2019-01-04,11015.74023,4592.620117,14355.01953,15147.59961,14592.41016,0.004969378761,0.004767195155,0.004490280267,0.004753930369,0.001353935612
Monday,2019-01-07,11048.40039,4605.009766,14389.34961,15152.17969,14600.96973,0.002964862943,0.002697729985,0.002391503538,0.0003023634185,0.000586576851
Tuesday,2019-01-08,11081.36035,4617.049805,14425.57031,15127.21973,14625.11035,0.002983233666,0.002614552327,0.002517188127,-0.001647285111,0.001653357308
Wednesday,2019-01-09,11128.57031,4633.77002,14470.16992,15121.59961,14600.96973,0.004260303655,0.003621406679,0.003091705149,-0.0003715236574,-0.001650628229
Thursday,2019-01-10,11110.03027,4628.47998,14459.84961,15196.40039,14628.24023,-0.00166598579,-0.001141627655,-0.000713212772,0.00494661821,0.001867718412
Friday,2019-01-11,11079.83008,4616.350098,14422.98047,15177.03027,14600.37012,-0.002718281523,-0.002620705297,-0.002549759575,-0.001274651859,-0.001905226436
Monday,2019-01-14,11027.29981,4592.799805,14350.37012,15102.15039,14536.13965,-0.004741071805,-0.005101496312,-0.005034351267,-0.004933763633,-0.004399235737
Tuesday,2019-01-15,11165.96973,4647.060059,14514.42969,15190.16992,14638.41992,0.01257514735,0.01181419968,0.01143242778,0.005828277942,0.007036274586
Wednesday,2019-01-16,11169.29004,4648.470215,14520.12988,15187.13965,14659.61035,0.0002973597529,0.0003034512105,0.0003927257303,-0.000199488881,0.00144758998
Thursday,2019-01-17,11180.59961,4651.680176,14524.79004,15142.33008,14611.51953,0.001012559434,0.000690541372,0.0003209447876,-0.002950494368,-0.003280497834
Friday,2019-01-18,11165.66016,4642.649902,14488.80957,15023.38965,14504.59961,-0.00133619399,-0.001941292965,-0.0024771766,-0.007854830094,-0.007317508612
Monday,2019-01-21,11199.75977,4651.410156,14506.57031,14939.21973,14402.54981,0.003053971687,0.001886908163,0.001225824656,-0.005602591823,-0.00703568542
Tuesday,2019-01-22,11174.48047,4641.169922,14470.54981,14925.26953,14331.67969,-0.002257128771,-0.002201533225,-0.002483047283,-0.000933797096,-0.004920664808
Wednesday,2019-01-23,11092.12012,4610.390137,14379.83984,14882.86035,14309.25,-0.007370396344,-0.006631902196,-0.006268591808,-0.002841434784,-0.001565042653
Thursday,2019-01-24,11101.58008,4613.759766,14383.45996,14860.03027,14225.38965,0.000852854089,0.0007308771926,0.0002517496746,-0.001533984695,-0.005860569212
Friday,2019-01-25,11020.48047,4577.310059,14260.83008,14681.82031,14000.2002,-0.007305231275,-0.007900217794,-0.008525756691,-0.01199257046,-0.01583010768
Monday,2019-01-28,10886.11035,4519.060059,14075.91016,14411.54004,13721.54004,-0.01219276422,-0.01272581478,-0.01296698151,-0.01840917981,-0.01990401252
Tuesday,2019-01-29,10883.12988,4519.600098,14075.70996,14468.08984,13707.83008,-0.0002737864953,0.0001195025056,-0.00001422288134,0.003923924844,-0.0009991560685
Wednesday,2019-01-30,10876.62012,4519.149902,14083.19043,14499.48047,13815.38965,-0.0005981514575,-0.00009960969781,0.0005314453069,0.002169645775,0.00784657888
Thursday,2019-01-31,11054.82031,4587.580078,14285.11035,14560.08984,13926.21973,0.01638378357,0.01514226735,0.0143376546,0.004180106323,0.008022218903
Friday,2019-02-01,11120.91992,4613.879883,14361.84961,14641.37988,13950.4502,0.005979256844,0.00573282745,0.005371975303,0.005583072693,0.001739917255
Monday,2019-02-04,11121.53027,4610.310059,14338.04981,14521.40039,13787.75977,0.00005488304964,-0.0007737141171,-0.001657154242,-0.008194547985,-0.01166202005
Tuesday,2019-02-05,11124.91016,4609.02002,14322.25977,14442.29004,13661.70996,0.0003039051208,-0.0002798161042,-0.001101268318,-0.005447845791,-0.009142153048
Wednesday,2019-02-06,11242.70996,4653.459961,14450.9502,14425.08008,13668.00977,0.01058883158,0.009641950091,0.008985343938,-0.001191636503,0.0004611289523
Thursday,2019-02-07,11271.25977,4667.330078,14500.24023,14531.99023,13778.75977,0.002539406433,0.00298060306,0.003410850451,0.007411407729,0.008102862221
Friday,2019-02-08,11129.96973,4609.580078,14323.79004,14328.80957,13656.75,-0.01253542575,-0.01237324103,-0.01216877701,-0.01398161276,-0.008854916701
Monday,2019-02-11,11060.92969,4577.759766,14214.75,14117.54981,13450.46973,-0.006203075271,-0.006903082594,-0.007612513147,-0.0147437063,-0.01510463837
Tuesday,2019-02-12,11001.24023,4555.939941,14148.33984,14108.63965,13392.20996,-0.005396423418,-0.00476648538,-0.004671918957,-0.0006311406809,-0.004331430141
Thursday,2019-02-14,10920.23047,4527.350098,14064.79981,14107.61035,13363.99023,-0.007363693393,-0.006275289703,-0.005904581806,-0.00007295529729,-0.002107174998
Friday,2019-02-15,10870.11035,4505.620117,13994.2002,13940.54004,13252.80957,-0.004589657713,-0.004799712973,-0.005019595796,-0.01184256624,-0.008319420928
Monday,2019-02-18,10778.21973,4467.490234,13874.99023,13795.45996,13118.58008,-0.008453513078,-0.008462738094,-0.008518526839,-0.01040706311,-0.01012837989
Tuesday,2019-02-19,10753.92969,4459.779785,13858.92969,13866.45996,13161.74023,-0.00225362264,-0.001725901702,-0.001157517211,0.005146620715,0.003290001642
Wednesday,2019-02-20,10884.7002,4513.029785,14019.12988,13992.24023,13272.40039,0.01216025339,0.01194005143,0.01155934791,0.009070827764,0.008407714942
Thursday,2019-02-21,10944.00977,4538.970215,14105.87012,14115.65039,13414.16992,0.005448893301,0.00574789692,0.00618727701,0.008819900028,0.01068152903
Friday,2019-02-22,10959.30957,4546.72998,14136.75977,14169.74023,13517.70996,0.001398006793,0.001709587116,0.002189843642,0.003831905616,0.007718706459
Monday,2019-02-25,11052.67969,4582.390137,14245.59961,14229.98047,13618,0.008519708236,0.007843033819,0.007699065541,0.004251329878,0.007419159036
Tuesday,2019-02-26,11005.08008,4563.379883,14186.17969,14192.08984,13550.25977,-0.004306612635,-0.004148545504,-0.004171106982,-0.002662732397,-0.004974315612
Wednesday,2019-02-27,10985.29981,4557.950195,14173.29981,14249.11035,13573.38965,-0.00179737629,-0.001189839141,-0.0009079174437,0.004017766984,0.001706969489
Thursday,2019-02-28,10988.69043,4562.569824,14196.79981,14318.36035,13689.83984,0.0003086506567,0.001013532137,0.001658047195,0.004859952537,0.008579300602
Friday,2019-03-01,11060.20996,4595.790039,14319.03027,14502.82031,13981.73047,0.006508467088,0.007281031586,0.008609719207,0.01288275721,0.02132169795
Tuesday,2019-03-05,11199.79981,4656.160156,14532.99023,14794.29981,14416.91016,0.01262090417,0.01313596063,0.01494234986,0.02009812531,0.0311248805
Wednesday,2019-03-06,11263.12012,4681.390137,14618.30957,14866.19043,14556.66992,0.005653700162,0.005418623964,0.005870735385,0.004859345892,0.009694154881
Thursday,2019-03-07,11266.04981,4680.169922,14612.15039,14815.83984,14540.20996,0.0002601135359,-0.0002606522773,-0.0004213332582,-0.003386919483,-0.001130750377
Friday,2019-03-08,11246.36035,4673.819824,14591.91016,14804.20996,14529.05957,-0.001747680894,-0.001356809284,-0.001385164364,-0.0007849625891,-0.0007668658177
Monday,2019-03-11,11397.17969,4738.069824,14797.78027,15094.66016,14762.66992,0.01341050218,0.0137467858,0.01410850997,0.01961943263,0.01607883489
Tuesday,2019-03-12,11519.58008,4786.180176,14949.37012,15192.83984,14920.5,0.01073953323,0.0101539981,0.01024409386,0.006504265678,0.01069116094
Wednesday,2019-03-13,11553.12012,4796.560059,14973.71973,15127.92969,14874.69043,0.002911567936,0.002168719651,0.00162880508,-0.004272417184,-0.003070243625
Thursday,2019-03-14,11551.66016,4795.310059,14970.58984,15088.30957,14887.79981,-0.0001263693258,-0.0002606034293,-0.0002090255499,-0.002619004769,0.0008813211987
Friday,2019-03-15,11620.08008,4823.430176,15045.28027,15171.51953,14837.17969,0.005922951251,0.005864087338,0.004989144102,0.005514862988,-0.003400107514
Monday,2019-03-18,11644.46973,4832.870117,15069.49023,15141.04981,14818.19043,0.002098922712,0.001957101203,0.001609139848,-0.002008349918,-0.001279842962
Tuesday,2019-03-19,11717.5,4862.879883,15160.67969,15220.05957,14873.36035,0.006271669874,0.00620951221,0.006051263753,0.00521824847,0.003723121272
Wednesday,2019-03-20,11701.21973,4855.680176,15136.59961,15165.71973,14824.46973,-0.001389397909,-0.00148054387,-0.001588324567,-0.003570277748,-0.003287126705
Friday,2019-03-22,11630.80957,4828.319824,15051.34961,15076.88965,14758.79981,-0.006017335083,-0.005634710485,-0.005632044329,-0.005857294054,-0.004429832648
Monday,2019-03-25,11529.25977,4786.25,14916.84961,14916.40039,14587.79004,-0.008731103316,-0.008713139463,-0.008936075733,-0.01064471942,-0.01158696996
Tuesday,2019-03-26,11648.41992,4835.660156,15066.83984,15079.33008,14683.63965,0.01033545539,0.01032335461,0.01005508763,0.01092285577,0.006570536712
Wednesday,2019-03-27,11617.80957,4827.629883,15057.53027,15167.69043,14778.25977,-0.002627854268,-0.001660636344,-0.0006178847123,0.005859699969,0.006443914605
Thursday,2019-03-28,11743.11035,4879.569824,15215.86035,15328.20996,14918.29004,0.01078523273,0.01075889044,0.01051500991,0.01058299091,0.009475423506
Monday,2019-04-01,11859.5,4928.549805,15373.98047,15560.12012,15144.40039,0.009911313658,0.01003776619,0.01039179622,0.01512963096,0.01515658627
Tuesday,2019-04-02,11886.46973,4938.509766,15399.71973,15553.75,15116.83984,0.002274103461,0.002020870519,0.00167420923,-0.0004093875851,-0.001819850855
Wednesday,2019-04-03,11824.25977,4912.209961,15312.73047,15434.08984,14985.54981,-0.00523367841,-0.005325453679,-0.00564875605,-0.007693331833,-0.008685018257
Thursday,2019-04-04,11783.62988,4895.709961,15260.88965,15412.63965,14938.25977,-0.003436146599,-0.003358976943,-0.003385471984,-0.001389792999,-0.003155709373
Friday,2019-04-05,11845.88965,4922.75,15347.23047,15509.36035,15045.87012,0.005283581599,0.005523210978,0.005657653124,0.006275414348,0.007203673765
Monday,2019-04-08,11784.17969,4896.689941,15268.15039,15397.94043,14986.73047,-0.005209398519,-0.005293801026,-0.005152726425,-0.007184043538,-0.003930623455
Tuesday,2019-04-09,11851.34961,4921.680176,15337.23047,15420.48047,14971.58984,0.005700008127,0.005103495484,0.004524456351,0.001463834732,-0.001010269053
Wednesday,2019-04-10,11764.75977,4889.459961,15245.46973,15368.86035,14968.95996,-0.007306327368,-0.006546588532,-0.005982875473,-0.003347503996,-0.0001756580315
Thursday,2019-04-11,11779.50977,4894.580078,15261.37988,15382.25977,14966.5,0.001253744257,0.001047174338,0.001043598543,0.000871855147,-0.0001643374026
Friday,2019-04-12,11829.16992,4914.390137,15324.53027,15426.4502,15022.17969,0.004215807871,0.004047345979,0.004137921374,0.002872817821,0.003720287976
Monday,2019-04-15,11873.62012,4934.169922,15388.87012,15501.88965,15115.2002,0.003757677022,0.004024870726,0.004198487579,0.00489026633,0.006192211245
Tuesday,2019-04-16,11970.11035,4971.919922,15501.38965,15521,15171.70996,0.008126437348,0.007650729626,0.007311747329,0.001232775515,0.003738604799
Thursday,2019-04-18,11922.46973,4949.100098,15421.87012,15382.57031,15021.2002,-0.00397996498,-0.004589740856,-0.005129832344,-0.00891886412,-0.009920421653
Monday,2019-04-22,11758.54981,4880.129883,15207.33008,15147.83984,14804.26953,-0.01374882249,-0.01393591029,-0.0139114153,-0.01525950899,-0.01444163363
Tuesday,2019-04-23,11743.76953,4873.879883,15188,15153.09961,14785.28027,-0.001256981536,-0.001280703619,-0.00127110281,0.0003472290475,-0.001282688076
Wednesday,2019-04-24,11883.11035,4928.950195,15348.12012,15218.33984,14846.65039,0.01186508469,0.01129907042,0.01054254148,0.004305404945,0.004150757975
Thursday,2019-04-25,11802.21973,4897.319824,15258.15039,15130.25,14838.86035,-0.006807192529,-0.006417263261,-0.005861938094,-0.00578840011,-0.0005247001711
Friday,2019-04-26,11885.51953,4926.080078,15338.58008,15063.99023,14813.37988,0.007057977389,0.005872651784,0.005271260798,-0.004379291155,-0.001717144673
Tuesday,2019-04-30,11868.07031,4915.459961,15293.75,14889.41992,14624.55957,-0.001468107469,-0.002155896135,-0.002922700782,-0.01158858359,-0.01274660554
Thursday,2019-05-02,11834.38965,4901.930176,15252.00977,14798.23047,14593.12988,-0.002837922183,-0.002752496228,-0.002729234491,-0.006124446116,-0.002149103352
Friday,2019-05-03,11820.36035,4896.100098,15231.5,14783.34961,14548.15039,-0.001185468826,-0.001189343338,-0.001344725732,-0.001005583744,-0.003082237352
Monday,2019-05-06,11707.91992,4849.009766,15087.28027,14666.36035,14424.03027,-0.009512436734,-0.009617926729,-0.009468517874,-0.007913582719,-0.008531676995
Tuesday,2019-05-07,11607.69043,4807.009766,14958.08984,14522.69043,14301.80957,-0.008560828113,-0.008661562263,-0.008562870689,-0.009795880953,-0.008473408452
Wednesday,2019-05-08,11468.79981,4749.790039,14780.66992,14383.19043,14129.33984,-0.01196539663,-0.01190339312,-0.0118611348,-0.009605658171,-0.01205929426
Thursday,2019-05-09,11415.87988,4728.879883,14716.32031,14355.42969,14076.33008,-0.004614251785,-0.004402332699,-0.004353632843,-0.001930082212,-0.003751750655
Friday,2019-05-10,11393.32031,4721.839844,14699.29004,14389.75977,14105.73047,-0.001976156918,-0.001488732887,-0.001157236975,0.002391435209,0.00208864028
